SMILES,InChI,InChIKey,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,INCHI_STRING,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,MOL_FILE,Source_SDF_File
CCCCCCOC1=CC=C(O)C=C1,"InChI=1S/C12H18O2/c1-2-3-4-5-10-14-12-8-6-11(13)7-9-12/h6-9,13H,2-5,10H2,1H3",XIIIHRLCKLSYNH-UHFFFAOYSA-N,DTXSID4048195,DSSTox_Substance_Id,DTXSID4048195,4-(Hexyloxy)phenol,18979-55-0,XIIIHRLCKLSYNH-UHFFFAOYSA-N,4-(Hexyloxy)phenol,"InChI=1S/C12H18O2/c1-2-3-4-5-10-14-12-8-6-11(13)7-9-12/h6-9,13H,2-5,10H2,1H3",C12H18O2,194.274,194.13067982,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CCCCC(CC)COC(=O)C1=C(C=CC=C1)C(=O)OCC(CC)CCCC,"InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3",BJQHLKABXJIVAM-UHFFFAOYSA-N,DTXSID5020607,DSSTox_Substance_Id,DTXSID5020607,Di(2-ethylhexyl) phthalate,117-81-7,BJQHLKABXJIVAM-UHFFFAOYSA-N,"Bis(2-ethylhexyl) benzene-1,2-dicarboxylate","InChI=1/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3",C24H38O4,390.564,390.277009704,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CC(=O)C1=CC2=CC=CC=C2C=C1,"InChI=1S/C12H10O/c1-9(13)11-7-6-10-4-2-3-5-12(10)8-11/h2-8H,1H3",XSAYZAUNJMRRIR-UHFFFAOYSA-N,DTXSID2041389,DSSTox_Substance_Id,DTXSID2041389,2'-Acetonaphthone,93-08-3,XSAYZAUNJMRRIR-UHFFFAOYSA-N,1-(Naphthalen-2-yl)ethan-1-one,"InChI=1S/C12H10O/c1-9(13)11-7-6-10-4-2-3-5-12(10)8-11/h2-8H,1H3",C12H10O,170.211,170.073164942,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CCC1=CC(CC2=CC(CC)=C(N)C(CC)=C2)=CC(CC)=C1N,"InChI=1S/C21H30N2/c1-5-16-10-14(11-17(6-2)20(16)22)9-15-12-18(7-3)21(23)19(8-4)13-15/h10-13H,5-9,22-23H2,1-4H3",NWIVYGKSHSJHEF-UHFFFAOYSA-N,DTXSID4048191,DSSTox_Substance_Id,DTXSID4048191,"4,4'-Methylenebis(2,6-diethylaniline)",13680-35-8,NWIVYGKSHSJHEF-UHFFFAOYSA-N,"4,4'-Methylenebis(2,6-diethylaniline)","InChI=1S/C21H30N2/c1-5-16-10-14(11-17(6-2)20(16)22)9-15-12-18(7-3)21(23)19(8-4)13-15/h10-13H,5-9,22-23H2,1-4H3",C21H30N2,310.485,310.240898974,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
OC1=CC(O)=C(C=C1)C(=O)C1=CC=C(O)C=C1O,"InChI=1S/C13H10O5/c14-7-1-3-9(11(16)5-7)13(18)10-4-2-8(15)6-12(10)17/h1-6,14-17H",WXNRYSGJLQFHBR-UHFFFAOYSA-N,DTXSID5041306,DSSTox_Substance_Id,DTXSID5041306,"2,2',4,4'-Tetrahydroxybenzophenone",131-55-5,WXNRYSGJLQFHBR-UHFFFAOYSA-N,"Bis(2,4-dihydroxyphenyl)methanone","InChI=1S/C13H10O5/c14-7-1-3-9(11(16)5-7)13(18)10-4-2-8(15)6-12(10)17/h1-6,14-17H",C13H10O5,246.218,246.052823422,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,"InChI=1S/C15H24O/c1-10-8-11(14(2,3)4)13(16)12(9-10)15(5,6)7/h8-9,16H,1-7H3",NLZUEZXRPGMBCV-UHFFFAOYSA-N,DTXSID2020216,DSSTox_Substance_Id,DTXSID2020216,Butylated hydroxytoluene,128-37-0,NLZUEZXRPGMBCV-UHFFFAOYSA-N,"2,6-Di-tert-butyl-4-methylphenol","InChI=1S/C15H24O/c1-10-8-11(14(2,3)4)13(16)12(9-10)15(5,6)7/h8-9,16H,1-7H3",C15H24O,220.356,220.182715393,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CC(C)(C)C1=CC=C(O)C=C1,"InChI=1S/C10H14O/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3",QHPQWRBYOIRBIT-UHFFFAOYSA-N,DTXSID1020221,DSSTox_Substance_Id,DTXSID1020221,"4-(1,1-Dimethylethyl)phenol",98-54-4,QHPQWRBYOIRBIT-UHFFFAOYSA-N,4-tert-Butylphenol,"InChI=1S/C10H14O/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3",C10H14O,150.221,150.104465071,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
O=C(CC(=O)C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C15H12O2/c16-14(12-7-3-1-4-8-12)11-15(17)13-9-5-2-6-10-13/h1-10H,11H2",NZZIMKJIVMHWJC-UHFFFAOYSA-N,DTXSID3041247,DSSTox_Substance_Id,DTXSID3041247,"1,3-Diphenyl-1,3-propanedione",120-46-7,NZZIMKJIVMHWJC-UHFFFAOYSA-N,"1,3-Diphenylpropane-1,3-dione","InChI=1S/C15H12O2/c16-14(12-7-3-1-4-8-12)11-15(17)13-9-5-2-6-10-13/h1-10H,11H2",C15H12O2,224.259,224.083729626,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
COC1=CC(C=CC)=CC=C1O,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3",BJIOGJUNALELMI-UHFFFAOYSA-N,DTXSID7022413,DSSTox_Substance_Id,DTXSID7022413,Isoeugenol,97-54-1,BJIOGJUNALELMI-UHFFFAOYSA-N,2-Methoxy-4-(prop-1-en-1-yl)phenol,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3",C10H12O2,164.204,164.083729626,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
"CC(=C)C(=O)OCCO*.C1CC2CC1C1CC=CC21 |c:17,lp:4:2,5:2,8:2,m:9:11.10|",,,DTXSID5041302,DSSTox_Substance_Id,DTXSID5041302,(Dicyclopentadienyloxy)ethyl methacrylate,68169-03-9,N/A,N/A,N/A,C16H22O3,262.349,262.156894568,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CO\N=C(\C(=O)OC)C1=C(COC2=C(C)C=CC=C2)C=CC=C1,"InChI=1S/C18H19NO4/c1-13-8-4-7-11-16(13)23-12-14-9-5-6-10-15(14)17(19-22-3)18(20)21-2/h4-11H,12H2,1-3H3/b19-17+",ZOTBXTZVPHCKPN-HTXNQAPBSA-N,DTXSID2032558,DSSTox_Substance_Id,DTXSID2032558,Kresoxim-methyl,143390-89-0,ZOTBXTZVPHCKPN-HTXNQAPBSA-N,Methyl (2E)-(methoxyimino){2-[(2-methylphenoxy)methyl]phenyl}acetate,"InChI=1S/C18H19NO4/c1-13-8-4-7-11-16(13)23-12-14-9-5-6-10-15(14)17(19-22-3)18(20)21-2/h4-11H,12H2,1-3H3/b19-17+",C18H19NO4,313.353,313.131408096,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
ClC1=C(Cl)C2(Cl)C3COS(=O)(=O)OCC3C1(Cl)C2(Cl)Cl,"InChI=1S/C9H6Cl6O4S/c10-5-6(11)8(13)4-2-19-20(16,17)18-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2",AAPVQEMYVNZIOO-UHFFFAOYSA-N,DTXSID3037541,DSSTox_Substance_Id,DTXSID3037541,Endosulfan sulfate,1031-07-8,AAPVQEMYVNZIOO-UHFFFAOYSA-N,"6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~6~-2,4,3lambda~6~-benzodioxathiepine-3,3-dione","InChI=1/C9H6Cl6O4S/c10-5-6(11)8(13)4-2-19-20(16,17)18-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2",C9H6Cl6O4S,422.9,419.811796,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
"CCCCCCCCCC1=CC=C(OCCO)C=C1 |c:17,t:9,11,lp:13:2,16:2,Sg:n:15,14,13::ht|","InChI=1S/C17H28O2/c1-2-3-4-5-6-7-8-9-16-10-12-17(13-11-16)19-15-14-18/h10-13,18H,2-9,14-15H2,1H3",KUXGUCNZFCVULO-UHFFFAOYSA-N,DTXSID2036588,DSSTox_Substance_Id,DTXSID2036588,"Glycols, polyethylene, mono(p-nonylphenyl) ether",26027-38-3,KUXGUCNZFCVULO-UHFFFAOYSA-N,N/A,"InChI=1S/C17H28O2/c1-2-3-4-5-6-7-8-9-16-10-12-17(13-11-16)19-15-14-18/h10-13,18H,2-9,14-15H2,1H3",(C2H4O)nC15H24O,N/A,N/A,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CC(C1=CC=C(C)C(C)=C1)C1=CC=C(C)C(C)=C1,"InChI=1S/C18H22/c1-12-6-8-17(10-14(12)3)16(5)18-9-7-13(2)15(4)11-18/h6-11,16H,1-5H3",NCSVCMFDHINRJE-UHFFFAOYSA-N,DTXSID9029223,DSSTox_Substance_Id,DTXSID9029223,"1,1-Bis(3,4-dimethylphenyl)ethane",1742-14-9,NCSVCMFDHINRJE-UHFFFAOYSA-N,"1,1'-(Ethane-1,1-diyl)bis(3,4-dimethylbenzene)","InChI=1S/C18H22/c1-12-6-8-17(10-14(12)3)16(5)18-9-7-13(2)15(4)11-18/h6-11,16H,1-5H3",C18H22,238.374,238.1721507084,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,"InChI=1S/C26H29NO/c1-4-25(21-11-7-5-8-12-21)26(22-13-9-6-10-14-22)23-15-17-24(18-16-23)28-20-19-27(2)3/h5-18H,4,19-20H2,1-3H3/b26-25-",NKANXQFJJICGDU-QPLCGJKRSA-N,DTXSID1034187,DSSTox_Substance_Id,DTXSID1034187,Tamoxifen,10540-29-1,NKANXQFJJICGDU-QPLCGJKRSA-N,"2-{4-[(1Z)-1,2-Diphenylbut-1-en-1-yl]phenoxy}-N,N-dimethylethan-1-amine","InChI=1S/C26H29NO/c1-4-25(21-11-7-5-8-12-21)26(22-13-9-6-10-14-22)23-15-17-24(18-16-23)28-20-19-27(2)3/h5-18H,4,19-20H2,1-3H3/b26-25-",C26H29NO,371.524,371.224914558,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CCCSP(=S)(OCC)OC1=CC=C(SC)C=C1,"InChI=1S/C12H19O2PS3/c1-4-10-18-15(16,13-5-2)14-11-6-8-12(17-3)9-7-11/h6-9H,4-5,10H2,1-3H3",JXHJNEJVUNHLKO-UHFFFAOYSA-N,DTXSID8032675,DSSTox_Substance_Id,DTXSID8032675,Sulprofos,35400-43-2,JXHJNEJVUNHLKO-UHFFFAOYSA-N,O-Ethyl O-[4-(methylsulfanyl)phenyl] S-propyl phosphorodithioate,"InChI=1/C12H19O2PS3/c1-4-10-18-15(16,13-5-2)14-11-6-8-12(17-3)9-7-11/h6-9H,4-5,10H2,1-3H3",C12H19O2PS3,322.44,322.028480372,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
OC1=CC=CC=C1C(=O)C1=CC=CC=C1,"InChI=1S/C13H10O2/c14-12-9-5-4-8-11(12)13(15)10-6-2-1-3-7-10/h1-9,14H",HJIAMFHSAAEUKR-UHFFFAOYSA-N,DTXSID5047879,DSSTox_Substance_Id,DTXSID5047879,2-Hydroxybenzophenone,117-99-7,HJIAMFHSAAEUKR-UHFFFAOYSA-N,(2-Hydroxyphenyl)(phenyl)methanone,"InChI=1S/C13H10O2/c14-12-9-5-4-8-11(12)13(15)10-6-2-1-3-7-10/h1-9,14H",C13H10O2,198.221,198.068079562,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@]([H])(C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],"InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",VKHAHZOOUSRJNA-GCNJZUOMSA-N,DTXSID5023322,DSSTox_Substance_Id,DTXSID5023322,Mifepristone,84371-65-3,VKHAHZOOUSRJNA-GCNJZUOMSA-N,"(1S,3aS,3bS,10R,11aS)-10-[4-(Dimethylamino)phenyl]-1-hydroxy-11a-methyl-1-(prop-1-yn-1-yl)-1,2,3,3a,3b,4,5,8,9,10,11,11a-dodecahydro-7H-cyclopenta[a]phenanthren-7-one","InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",C29H35NO2,429.604,429.266779371,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
OC1=CC=CC2=CC=CN=C12,"InChI=1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H",MCJGNVYPOGVAJF-UHFFFAOYSA-N,DTXSID5020730,DSSTox_Substance_Id,DTXSID5020730,8-Hydroxyquinoline,148-24-3,MCJGNVYPOGVAJF-UHFFFAOYSA-N,Quinolin-8-ol,"InChI=1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H",C9H7NO,145.161,145.052763849,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CC(C)(C)C(O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,"InChI=1S/C14H18ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,12-13,19H,1-3H3",BAZVSMNPJJMILC-UHFFFAOYSA-N,DTXSID0032493,DSSTox_Substance_Id,DTXSID0032493,Triadimenol,55219-65-3,BAZVSMNPJJMILC-UHFFFAOYSA-N,"1-(4-Chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)butan-2-ol","InChI=1/C14H18ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,12-13,19H,1-3H3",C14H18ClN3O2,295.77,295.1087545,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)C(C)C,"InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3",FHIVAFMUCKRCQO-UHFFFAOYSA-N,DTXSID9020407,DSSTox_Substance_Id,DTXSID9020407,Diazinon,333-41-5,FHIVAFMUCKRCQO-UHFFFAOYSA-N,"O,O-Diethyl O-[6-methyl-2-(propan-2-yl)pyrimidin-4-yl] phosphorothioate","InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3",C12H21N2O3PS,304.34,304.101050716,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,"InChI=1S/C28H27NO4S.ClH/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29;/h4-13,18,30-31H,1-3,14-17H2;1H",BKXVVCILCIUCLG-UHFFFAOYSA-N,DTXSID1034181,DSSTox_Substance_Id,DTXSID1034181,Raloxifene hydrochloride,82640-04-8,BKXVVCILCIUCLG-UHFFFAOYSA-N,[6-Hydroxy-2-(4-hydroxyphenyl)-1-benzothiophen-3-yl]{4-[2-(piperidin-1-yl)ethoxy]phenyl}methanone--hydrogen chloride (1/1),"InChI=1S/C28H27NO4S.ClH/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29;/h4-13,18,30-31H,1-3,14-17H2;1H",C28H28ClNO4S,510.05,509.1427573,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",DOIRQSBPFJWKBE-UHFFFAOYSA-N,DTXSID2021781,DSSTox_Substance_Id,DTXSID2021781,"Dibutyl 1,2-benzenedicarboxylate",84-74-2,DOIRQSBPFJWKBE-UHFFFAOYSA-N,"Dibutyl benzene-1,2-dicarboxylate","InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",C16H22O4,278.348,278.151809188,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
CC(C)CC(=O)CC(C)C,"InChI=1S/C9H18O/c1-7(2)5-9(10)6-8(3)4/h7-8H,5-6H2,1-4H3",PTTPXKJBFFKCEK-UHFFFAOYSA-N,DTXSID4025080,DSSTox_Substance_Id,DTXSID4025080,Diisobutyl ketone,108-83-8,PTTPXKJBFFKCEK-UHFFFAOYSA-N,"2,6-Dimethylheptan-4-one","InChI=1S/C9H18O/c1-7(2)5-9(10)6-8(3)4/h7-8H,5-6H2,1-4H3",C9H18O,142.242,142.1357652,MOL_FILE,OT_ER_ERaERb_1440-ESR1-ESR2.sdf
