SMILES,InChI,InChIKey,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,INCHI_STRING,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,MOL_FILE,Source_SDF_File
CC1=CC(=C(O)C=C1)C(C)(C)C,"InChI=1S/C11H16O/c1-8-5-6-10(12)9(7-8)11(2,3)4/h5-7,12H,1-4H3",IKEHOXWJQXIQAG-UHFFFAOYSA-N,DTXSID2020212,DSSTox_Substance_Id,DTXSID2020212,4-Methyl-2-tert-butylphenol,2409-55-4,IKEHOXWJQXIQAG-UHFFFAOYSA-N,2-tert-Butyl-4-methylphenol,"InChI=1S/C11H16O/c1-8-5-6-10(12)9(7-8)11(2,3)4/h5-7,12H,1-4H3",C11H16O,164.248,164.120115135,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
OC1=CC(O)=C(C=C1)C(=O)C1=CC=C(O)C=C1O,"InChI=1S/C13H10O5/c14-7-1-3-9(11(16)5-7)13(18)10-4-2-8(15)6-12(10)17/h1-6,14-17H",WXNRYSGJLQFHBR-UHFFFAOYSA-N,DTXSID5041306,DSSTox_Substance_Id,DTXSID5041306,"2,2',4,4'-Tetrahydroxybenzophenone",131-55-5,WXNRYSGJLQFHBR-UHFFFAOYSA-N,"Bis(2,4-dihydroxyphenyl)methanone","InChI=1S/C13H10O5/c14-7-1-3-9(11(16)5-7)13(18)10-4-2-8(15)6-12(10)17/h1-6,14-17H",C13H10O5,246.218,246.052823422,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,"InChI=1S/C15H24O/c1-10-8-11(14(2,3)4)13(16)12(9-10)15(5,6)7/h8-9,16H,1-7H3",NLZUEZXRPGMBCV-UHFFFAOYSA-N,DTXSID2020216,DSSTox_Substance_Id,DTXSID2020216,Butylated hydroxytoluene,128-37-0,NLZUEZXRPGMBCV-UHFFFAOYSA-N,"2,6-Di-tert-butyl-4-methylphenol","InChI=1S/C15H24O/c1-10-8-11(14(2,3)4)13(16)12(9-10)15(5,6)7/h8-9,16H,1-7H3",C15H24O,220.356,220.182715393,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
CC(C)(C)C1=CC=C(O)C=C1,"InChI=1S/C10H14O/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3",QHPQWRBYOIRBIT-UHFFFAOYSA-N,DTXSID1020221,DSSTox_Substance_Id,DTXSID1020221,"4-(1,1-Dimethylethyl)phenol",98-54-4,QHPQWRBYOIRBIT-UHFFFAOYSA-N,4-tert-Butylphenol,"InChI=1S/C10H14O/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3",C10H14O,150.221,150.104465071,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
O=C(CC(=O)C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C15H12O2/c16-14(12-7-3-1-4-8-12)11-15(17)13-9-5-2-6-10-13/h1-10H,11H2",NZZIMKJIVMHWJC-UHFFFAOYSA-N,DTXSID3041247,DSSTox_Substance_Id,DTXSID3041247,"1,3-Diphenyl-1,3-propanedione",120-46-7,NZZIMKJIVMHWJC-UHFFFAOYSA-N,"1,3-Diphenylpropane-1,3-dione","InChI=1S/C15H12O2/c16-14(12-7-3-1-4-8-12)11-15(17)13-9-5-2-6-10-13/h1-10H,11H2",C15H12O2,224.259,224.083729626,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
COC1=CC(C=CC)=CC=C1O,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3",BJIOGJUNALELMI-UHFFFAOYSA-N,DTXSID7022413,DSSTox_Substance_Id,DTXSID7022413,Isoeugenol,97-54-1,BJIOGJUNALELMI-UHFFFAOYSA-N,2-Methoxy-4-(prop-1-en-1-yl)phenol,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3",C10H12O2,164.204,164.083729626,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
CO\N=C(\C(=O)OC)C1=C(COC2=C(C)C=CC=C2)C=CC=C1,"InChI=1S/C18H19NO4/c1-13-8-4-7-11-16(13)23-12-14-9-5-6-10-15(14)17(19-22-3)18(20)21-2/h4-11H,12H2,1-3H3/b19-17+",ZOTBXTZVPHCKPN-HTXNQAPBSA-N,DTXSID2032558,DSSTox_Substance_Id,DTXSID2032558,Kresoxim-methyl,143390-89-0,ZOTBXTZVPHCKPN-HTXNQAPBSA-N,Methyl (2E)-(methoxyimino){2-[(2-methylphenoxy)methyl]phenyl}acetate,"InChI=1S/C18H19NO4/c1-13-8-4-7-11-16(13)23-12-14-9-5-6-10-15(14)17(19-22-3)18(20)21-2/h4-11H,12H2,1-3H3/b19-17+",C18H19NO4,313.353,313.131408096,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
[Na+].[Na+].COC1=C(C=C(C)C(=C1)S([O-])(=O)=O)N=NC1=C2C=CC(=CC2=CC=C1O)S([O-])(=O)=O,"InChI=1S/C18H16N2O8S2.2Na/c1-10-7-14(16(28-2)9-17(10)30(25,26)27)19-20-18-13-5-4-12(29(22,23)24)8-11(13)3-6-15(18)21;;/h3-9,21H,1-2H3,(H,22,23,24)(H,25,26,27);;/q;2*+1/p-2",CEZCCHQBSQPRMU-UHFFFAOYSA-L,DTXSID4024436,DSSTox_Substance_Id,DTXSID4024436,Allura Red C.I.16035,25956-17-6,CEZCCHQBSQPRMU-UHFFFAOYSA-L,Disodium 6-hydroxy-5-[(2-methoxy-5-methyl-4-sulfonatophenyl)diazenyl]naphthalene-2-sulfonate,"InChI=1S/C18H16N2O8S2.2Na/c1-10-7-14(16(28-2)9-17(10)30(25,26)27)19-20-18-13-5-4-12(29(22,23)24)8-11(13)3-6-15(18)21;;/h3-9,21H,1-2H3,(H,22,23,24)(H,25,26,27);;/q;2*+1/p-2",C18H14N2Na2O8S2,496.42,495.99869633,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
"CCCCCCCCCC1=CC=C(OCCO)C=C1 |c:17,t:9,11,lp:13:2,16:2,Sg:n:15,14,13::ht|","InChI=1S/C17H28O2/c1-2-3-4-5-6-7-8-9-16-10-12-17(13-11-16)19-15-14-18/h10-13,18H,2-9,14-15H2,1H3",KUXGUCNZFCVULO-UHFFFAOYSA-N,DTXSID2036588,DSSTox_Substance_Id,DTXSID2036588,"Glycols, polyethylene, mono(p-nonylphenyl) ether",26027-38-3,KUXGUCNZFCVULO-UHFFFAOYSA-N,N/A,"InChI=1S/C17H28O2/c1-2-3-4-5-6-7-8-9-16-10-12-17(13-11-16)19-15-14-18/h10-13,18H,2-9,14-15H2,1H3",(C2H4O)nC15H24O,N/A,N/A,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
CC(C1=CC=C(C)C(C)=C1)C1=CC=C(C)C(C)=C1,"InChI=1S/C18H22/c1-12-6-8-17(10-14(12)3)16(5)18-9-7-13(2)15(4)11-18/h6-11,16H,1-5H3",NCSVCMFDHINRJE-UHFFFAOYSA-N,DTXSID9029223,DSSTox_Substance_Id,DTXSID9029223,"1,1-Bis(3,4-dimethylphenyl)ethane",1742-14-9,NCSVCMFDHINRJE-UHFFFAOYSA-N,"1,1'-(Ethane-1,1-diyl)bis(3,4-dimethylbenzene)","InChI=1S/C18H22/c1-12-6-8-17(10-14(12)3)16(5)18-9-7-13(2)15(4)11-18/h6-11,16H,1-5H3",C18H22,238.374,238.1721507084,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,"InChI=1S/C26H29NO/c1-4-25(21-11-7-5-8-12-21)26(22-13-9-6-10-14-22)23-15-17-24(18-16-23)28-20-19-27(2)3/h5-18H,4,19-20H2,1-3H3/b26-25-",NKANXQFJJICGDU-QPLCGJKRSA-N,DTXSID1034187,DSSTox_Substance_Id,DTXSID1034187,Tamoxifen,10540-29-1,NKANXQFJJICGDU-QPLCGJKRSA-N,"2-{4-[(1Z)-1,2-Diphenylbut-1-en-1-yl]phenoxy}-N,N-dimethylethan-1-amine","InChI=1S/C26H29NO/c1-4-25(21-11-7-5-8-12-21)26(22-13-9-6-10-14-22)23-15-17-24(18-16-23)28-20-19-27(2)3/h5-18H,4,19-20H2,1-3H3/b26-25-",C26H29NO,371.524,371.224914558,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
CCCSP(=S)(OCC)OC1=CC=C(SC)C=C1,"InChI=1S/C12H19O2PS3/c1-4-10-18-15(16,13-5-2)14-11-6-8-12(17-3)9-7-11/h6-9H,4-5,10H2,1-3H3",JXHJNEJVUNHLKO-UHFFFAOYSA-N,DTXSID8032675,DSSTox_Substance_Id,DTXSID8032675,Sulprofos,35400-43-2,JXHJNEJVUNHLKO-UHFFFAOYSA-N,O-Ethyl O-[4-(methylsulfanyl)phenyl] S-propyl phosphorodithioate,"InChI=1/C12H19O2PS3/c1-4-10-18-15(16,13-5-2)14-11-6-8-12(17-3)9-7-11/h6-9H,4-5,10H2,1-3H3",C12H19O2PS3,322.44,322.028480372,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
OC1=CC=CC=C1C(=O)C1=CC=CC=C1,"InChI=1S/C13H10O2/c14-12-9-5-4-8-11(12)13(15)10-6-2-1-3-7-10/h1-9,14H",HJIAMFHSAAEUKR-UHFFFAOYSA-N,DTXSID5047879,DSSTox_Substance_Id,DTXSID5047879,2-Hydroxybenzophenone,117-99-7,HJIAMFHSAAEUKR-UHFFFAOYSA-N,(2-Hydroxyphenyl)(phenyl)methanone,"InChI=1S/C13H10O2/c14-12-9-5-4-8-11(12)13(15)10-6-2-1-3-7-10/h1-9,14H",C13H10O2,198.221,198.068079562,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@]([H])(C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],"InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",VKHAHZOOUSRJNA-GCNJZUOMSA-N,DTXSID5023322,DSSTox_Substance_Id,DTXSID5023322,Mifepristone,84371-65-3,VKHAHZOOUSRJNA-GCNJZUOMSA-N,"(1S,3aS,3bS,10R,11aS)-10-[4-(Dimethylamino)phenyl]-1-hydroxy-11a-methyl-1-(prop-1-yn-1-yl)-1,2,3,3a,3b,4,5,8,9,10,11,11a-dodecahydro-7H-cyclopenta[a]phenanthren-7-one","InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",C29H35NO2,429.604,429.266779371,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)C(C)C,"InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3",FHIVAFMUCKRCQO-UHFFFAOYSA-N,DTXSID9020407,DSSTox_Substance_Id,DTXSID9020407,Diazinon,333-41-5,FHIVAFMUCKRCQO-UHFFFAOYSA-N,"O,O-Diethyl O-[6-methyl-2-(propan-2-yl)pyrimidin-4-yl] phosphorothioate","InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3",C12H21N2O3PS,304.34,304.101050716,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,"InChI=1S/C28H27NO4S.ClH/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29;/h4-13,18,30-31H,1-3,14-17H2;1H",BKXVVCILCIUCLG-UHFFFAOYSA-N,DTXSID1034181,DSSTox_Substance_Id,DTXSID1034181,Raloxifene hydrochloride,82640-04-8,BKXVVCILCIUCLG-UHFFFAOYSA-N,[6-Hydroxy-2-(4-hydroxyphenyl)-1-benzothiophen-3-yl]{4-[2-(piperidin-1-yl)ethoxy]phenyl}methanone--hydrogen chloride (1/1),"InChI=1S/C28H27NO4S.ClH/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29;/h4-13,18,30-31H,1-3,14-17H2;1H",C28H28ClNO4S,510.05,509.1427573,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",DOIRQSBPFJWKBE-UHFFFAOYSA-N,DTXSID2021781,DSSTox_Substance_Id,DTXSID2021781,"Dibutyl 1,2-benzenedicarboxylate",84-74-2,DOIRQSBPFJWKBE-UHFFFAOYSA-N,"Dibutyl benzene-1,2-dicarboxylate","InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",C16H22O4,278.348,278.151809188,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,"InChI=1S/C18H30O/c1-16(2,3)12-10-13(17(4,5)6)15(19)14(11-12)18(7,8)9/h10-11,19H,1-9H3",PFEFOYRSMXVNEL-UHFFFAOYSA-N,DTXSID2021311,DSSTox_Substance_Id,DTXSID2021311,"2,4,6-Tris(tert-butyl)phenol",732-26-3,PFEFOYRSMXVNEL-UHFFFAOYSA-N,"2,4,6-Tri-tert-butylphenol","InChI=1S/C18H30O/c1-16(2,3)12-10-13(17(4,5)6)15(19)14(11-12)18(7,8)9/h10-11,19H,1-9H3",C18H30O,262.437,262.229665586,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
C1=CC=C(C=C1)B(C1=CC=CC=C1)C1=CC=CC=C1,InChI=1S/C18H15B/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H,MXSVLWZRHLXFKH-UHFFFAOYSA-N,DTXSID6027345,DSSTox_Substance_Id,DTXSID6027345,Triphenylborane,960-71-4,MXSVLWZRHLXFKH-UHFFFAOYSA-N,Triphenylborane,InChI=1S/C18H15B/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H,C18H15B,242.13,242.12668,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
CC(C)C1=CC=CC(O)=C1,"InChI=1S/C9H12O/c1-7(2)8-4-3-5-9(10)6-8/h3-7,10H,1-2H3",VLJSLTNSFSOYQR-UHFFFAOYSA-N,DTXSID0044571,DSSTox_Substance_Id,DTXSID0044571,3-Isopropylphenol,618-45-1,VLJSLTNSFSOYQR-UHFFFAOYSA-N,3-(Propan-2-yl)phenol,"InChI=1S/C9H12O/c1-7(2)8-4-3-5-9(10)6-8/h3-7,10H,1-2H3",C9H12O,136.194,136.088815006,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1",NVKAWKQGWWIWPM-ABEVXSGRSA-N,DTXSID9022364,DSSTox_Substance_Id,DTXSID9022364,5alpha-Dihydrotestosterone,521-18-6,NVKAWKQGWWIWPM-ABEVXSGRSA-N,17beta-Hydroxy-5alpha-androstan-3-one,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1",C19H30O2,290.447,290.224580206,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
BrC1=CC=C(OC2=CC=CC=C2)C=C1,InChI=1S/C12H9BrO/c13-10-6-8-12(9-7-10)14-11-4-2-1-3-5-11/h1-9H,JDUYPUMQALQRCN-UHFFFAOYSA-N,DTXSID8023927,DSSTox_Substance_Id,DTXSID8023927,p-Bromodiphenyl ether,101-55-3,JDUYPUMQALQRCN-UHFFFAOYSA-N,1-Bromo-4-phenoxybenzenato,InChI=1S/C12H9BrO/c13-10-6-8-12(9-7-10)14-11-4-2-1-3-5-11/h1-9H,C12H9BrO,249.107,247.983678,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
OC1CCC(CC1)C1CCCCC1,"InChI=1S/C12H22O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h10-13H,1-9H2",AFKMHDZOVNDWLO-UHFFFAOYSA-N,DTXSID3040722,DSSTox_Substance_Id,DTXSID3040722,4-Cyclohexylcyclohexanol,2433-14-9,AFKMHDZOVNDWLO-UHFFFAOYSA-N,"[1,1'-Bi(cyclohexan)]-4-ol","InChI=1S/C12H22O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h10-13H,1-9H2",C12H22O,182.307,182.167065328,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O,"InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1",PROQIPRRNZUXQM-ZXXIGWHRSA-N,DTXSID9022366,DSSTox_Substance_Id,DTXSID9022366,Estriol,50-27-1,PROQIPRRNZUXQM-ZXXIGWHRSA-N,"Estra-1,3,5(10)-triene-3,16alpha,17beta-triol","InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1",C18H24O3,288.387,288.172544633,MOL_FILE,OT_ER_ERaERb_0480-ESR1-ESR2.sdf
