SMILES,InChI,InChIKey,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,INCHI_STRING,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,MOL_FILE,Source_SDF_File
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,"InChI=1S/C14H18O4/c1-9(2)17-13(15)11-7-5-6-8-12(11)14(16)18-10(3)4/h5-10H,1-4H3",QWDBCIAVABMJPP-UHFFFAOYSA-N,DTXSID2040731,DSSTox_Substance_Id,DTXSID2040731,Diisopropyl phthalate,605-45-8,QWDBCIAVABMJPP-UHFFFAOYSA-N,"Dipropan-2-yl benzene-1,2-dicarboxylate","InChI=1S/C14H18O4/c1-9(2)17-13(15)11-7-5-6-8-12(11)14(16)18-10(3)4/h5-10H,1-4H3",C14H18O4,250.294,250.12050906,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
CCCCCCOC1=CC=C(O)C=C1,"InChI=1S/C12H18O2/c1-2-3-4-5-10-14-12-8-6-11(13)7-9-12/h6-9,13H,2-5,10H2,1H3",XIIIHRLCKLSYNH-UHFFFAOYSA-N,DTXSID4048195,DSSTox_Substance_Id,DTXSID4048195,4-(Hexyloxy)phenol,18979-55-0,XIIIHRLCKLSYNH-UHFFFAOYSA-N,4-(Hexyloxy)phenol,"InChI=1S/C12H18O2/c1-2-3-4-5-10-14-12-8-6-11(13)7-9-12/h6-9,13H,2-5,10H2,1H3",C12H18O2,194.274,194.13067982,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
OC1=CC=C(C=C1)C1=CC=CC=C1,"InChI=1S/C12H10O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9,13H",YXVFYQXJAXKLAK-UHFFFAOYSA-N,DTXSID7021152,DSSTox_Substance_Id,DTXSID7021152,4-Phenylphenol,92-69-3,YXVFYQXJAXKLAK-UHFFFAOYSA-N,"[1,1'-Biphenyl]-4-ol","InChI=1S/C12H10O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9,13H",C12H10O,170.211,170.073164942,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
OC1=CC(O)=C(C=C1)C(=O)C1=CC=C(O)C=C1O,"InChI=1S/C13H10O5/c14-7-1-3-9(11(16)5-7)13(18)10-4-2-8(15)6-12(10)17/h1-6,14-17H",WXNRYSGJLQFHBR-UHFFFAOYSA-N,DTXSID5041306,DSSTox_Substance_Id,DTXSID5041306,"2,2',4,4'-Tetrahydroxybenzophenone",131-55-5,WXNRYSGJLQFHBR-UHFFFAOYSA-N,"Bis(2,4-dihydroxyphenyl)methanone","InChI=1S/C13H10O5/c14-7-1-3-9(11(16)5-7)13(18)10-4-2-8(15)6-12(10)17/h1-6,14-17H",C13H10O5,246.218,246.052823422,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
CCCCCCCCCC(C)=O,"InChI=1S/C11H22O/c1-3-4-5-6-7-8-9-10-11(2)12/h3-10H2,1-2H3",KYWIYKKSMDLRDC-UHFFFAOYSA-N,DTXSID2021943,DSSTox_Substance_Id,DTXSID2021943,2-Undecanone,112-12-9,KYWIYKKSMDLRDC-UHFFFAOYSA-N,Undecan-2-one,"InChI=1S/C11H22O/c1-3-4-5-6-7-8-9-10-11(2)12/h3-10H2,1-2H3",C11H22O,170.296,170.167065328,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
CC(C)(C)C1=CC=C(O)C=C1,"InChI=1S/C10H14O/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3",QHPQWRBYOIRBIT-UHFFFAOYSA-N,DTXSID1020221,DSSTox_Substance_Id,DTXSID1020221,"4-(1,1-Dimethylethyl)phenol",98-54-4,QHPQWRBYOIRBIT-UHFFFAOYSA-N,4-tert-Butylphenol,"InChI=1S/C10H14O/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3",C10H14O,150.221,150.104465071,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
COC1=CC(C=CC)=CC=C1O,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3",BJIOGJUNALELMI-UHFFFAOYSA-N,DTXSID7022413,DSSTox_Substance_Id,DTXSID7022413,Isoeugenol,97-54-1,BJIOGJUNALELMI-UHFFFAOYSA-N,2-Methoxy-4-(prop-1-en-1-yl)phenol,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3",C10H12O2,164.204,164.083729626,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1,"InChI=1S/C14H10Cl4/c15-10-7-5-9(6-8-10)13(14(17)18)11-3-1-2-4-12(11)16/h1-8,13-14H",JWBOIMRXGHLCPP-UHFFFAOYSA-N,DTXSID9020372,DSSTox_Substance_Id,DTXSID9020372,Mitotane,53-19-0,JWBOIMRXGHLCPP-UHFFFAOYSA-N,"1-Chloro-2-[2,2-dichloro-1-(4-chlorophenyl)ethyl]benzene","InChI=1/C14H10Cl4/c15-10-7-5-9(6-8-10)13(14(17)18)11-3-1-2-4-12(11)16/h1-8,13-14H",C14H10Cl4,320.03,317.9536611,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
[H]C1=CC(O)=CC2=C1C(=O)C(=CO2)C1=CC=C(O)C=C1,"InChI=1S/C15H10O4/c16-10-3-1-9(2-4-10)13-8-19-14-7-11(17)5-6-12(14)15(13)18/h1-8,16-17H",ZQSIJRDFPHDXIC-UHFFFAOYSA-N,DTXSID9022310,DSSTox_Substance_Id,DTXSID9022310,Daidzein,486-66-8,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,7-Hydroxy-3-(4-hydroxyphenyl)-4H-1-benzopyran-4-one,"InChI=1S/C15H10O4/c16-10-3-1-9(2-4-10)13-8-19-14-7-11(17)5-6-12(14)15(13)18/h1-8,16-17H",C15H10O4,254.241,254.057908802,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
CO\N=C(\C(=O)OC)C1=C(COC2=C(C)C=CC=C2)C=CC=C1,"InChI=1S/C18H19NO4/c1-13-8-4-7-11-16(13)23-12-14-9-5-6-10-15(14)17(19-22-3)18(20)21-2/h4-11H,12H2,1-3H3/b19-17+",ZOTBXTZVPHCKPN-HTXNQAPBSA-N,DTXSID2032558,DSSTox_Substance_Id,DTXSID2032558,Kresoxim-methyl,143390-89-0,ZOTBXTZVPHCKPN-HTXNQAPBSA-N,Methyl (2E)-(methoxyimino){2-[(2-methylphenoxy)methyl]phenyl}acetate,"InChI=1S/C18H19NO4/c1-13-8-4-7-11-16(13)23-12-14-9-5-6-10-15(14)17(19-22-3)18(20)21-2/h4-11H,12H2,1-3H3/b19-17+",C18H19NO4,313.353,313.131408096,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
FC1=CC=C(C=C1)[C@@]1(CN2C=NC=N2)O[C@@H]1C1=C(Cl)C=CC=C1,"InChI=1S/C17H13ClFN3O/c18-15-4-2-1-3-14(15)16-17(23-16,9-22-11-20-10-21-22)12-5-7-13(19)8-6-12/h1-8,10-11,16H,9H2/t16-,17-/m1/s1",ZMYFCFLJBGAQRS-IAGOWNOFSA-N,DTXSID1040372,DSSTox_Substance_Id,DTXSID1040372,Epoxiconazole,133855-98-8,ZMYFCFLJBGAQRS-BXXGRURMNA-N,"1-{[(2S,3R)-3-(2-Chlorophenyl)-2-(4-fluorophenyl)oxiran-2-yl]methyl}-1H-1,2,4-triazole","InChI=1/C17H13ClFN3O/c18-15-4-2-1-3-14(15)16-17(23-16,9-22-11-20-10-21-22)12-5-7-13(19)8-6-12/h1-8,10-11,16H,9H2/t16-,17-/s2",C17H13ClFN3O,329.76,329.0731179,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
CCCCCCCCC1=CC=C(O)C=C1,"InChI=1S/C14H22O/c1-2-3-4-5-6-7-8-13-9-11-14(15)12-10-13/h9-12,15H,2-8H2,1H3",NTDQQZYCCIDJRK-UHFFFAOYSA-N,DTXSID9022312,DSSTox_Substance_Id,DTXSID9022312,4-Octylphenol,1806-26-4,NTDQQZYCCIDJRK-UHFFFAOYSA-N,4-Octylphenol,"InChI=1S/C14H22O/c1-2-3-4-5-6-7-8-13-9-11-14(15)12-10-13/h9-12,15H,2-8H2,1H3",C14H22O,206.329,206.167065328,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,"InChI=1S/C14H11Cl3O2/c15-14(16,17)13(9-1-5-11(18)6-2-9)10-3-7-12(19)8-4-10/h1-8,13,18-19H",IUGDILGOLSSKNE-UHFFFAOYSA-N,DTXSID8022325,DSSTox_Substance_Id,DTXSID8022325,"2,2-Bis(4-hydroxyphenyl)-1,1,1-trichloroethane",2971-36-0,IUGDILGOLSSKNE-UHFFFAOYSA-N,"4,4'-(2,2,2-Trichloroethane-1,1-diyl)diphenol","InChI=1S/C14H11Cl3O2/c15-14(16,17)13(9-1-5-11(18)6-2-9)10-3-7-12(19)8-4-10/h1-8,13,18-19H",C14H11Cl3O2,317.59,315.9824627,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,InChI=1S/C14H8Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8H,UCNVFOCBFJOQAL-UHFFFAOYSA-N,DTXSID9020374,DSSTox_Substance_Id,DTXSID9020374,"p,p'-DDE",72-55-9,UCNVFOCBFJOQAL-UHFFFAOYSA-N,"1,1'-(2,2-Dichloroethene-1,1-diyl)bis(4-chlorobenzene)",InChI=1S/C14H8Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8H,C14H8Cl4,318.02,315.9380111,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
CC(C1=CC=C(C)C(C)=C1)C1=CC=C(C)C(C)=C1,"InChI=1S/C18H22/c1-12-6-8-17(10-14(12)3)16(5)18-9-7-13(2)15(4)11-18/h6-11,16H,1-5H3",NCSVCMFDHINRJE-UHFFFAOYSA-N,DTXSID9029223,DSSTox_Substance_Id,DTXSID9029223,"1,1-Bis(3,4-dimethylphenyl)ethane",1742-14-9,NCSVCMFDHINRJE-UHFFFAOYSA-N,"1,1'-(Ethane-1,1-diyl)bis(3,4-dimethylbenzene)","InChI=1S/C18H22/c1-12-6-8-17(10-14(12)3)16(5)18-9-7-13(2)15(4)11-18/h6-11,16H,1-5H3",C18H22,238.374,238.1721507084,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,"InChI=1S/C20H18O3/c1-20(14-2-8-17(21)9-3-14,15-4-10-18(22)11-5-15)16-6-12-19(23)13-7-16/h2-13,21-23H,1H3",BRPSWMCDEYMRPE-UHFFFAOYSA-N,DTXSID2037712,DSSTox_Substance_Id,DTXSID2037712,"4,4',4''-Ethane-1,1,1-triyltriphenol",27955-94-8,BRPSWMCDEYMRPE-UHFFFAOYSA-N,"4,4',4''-(Ethane-1,1,1-triyl)triphenol","InChI=1S/C20H18O3/c1-20(14-2-8-17(21)9-3-14,15-4-10-18(22)11-5-15)16-6-12-19(23)13-7-16/h2-13,21-23H,1H3",C20H18O3,306.361,306.12559444,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,"InChI=1S/C26H29NO/c1-4-25(21-11-7-5-8-12-21)26(22-13-9-6-10-14-22)23-15-17-24(18-16-23)28-20-19-27(2)3/h5-18H,4,19-20H2,1-3H3/b26-25-",NKANXQFJJICGDU-QPLCGJKRSA-N,DTXSID1034187,DSSTox_Substance_Id,DTXSID1034187,Tamoxifen,10540-29-1,NKANXQFJJICGDU-QPLCGJKRSA-N,"2-{4-[(1Z)-1,2-Diphenylbut-1-en-1-yl]phenoxy}-N,N-dimethylethan-1-amine","InChI=1S/C26H29NO/c1-4-25(21-11-7-5-8-12-21)26(22-13-9-6-10-14-22)23-15-17-24(18-16-23)28-20-19-27(2)3/h5-18H,4,19-20H2,1-3H3/b26-25-",C26H29NO,371.524,371.224914558,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
CCCCCCCC1=CC=C(O)C=C1,"InChI=1S/C13H20O/c1-2-3-4-5-6-7-12-8-10-13(14)11-9-12/h8-11,14H,2-7H2,1H3",KNDDEFBFJLKPFE-UHFFFAOYSA-N,DTXSID2037714,DSSTox_Substance_Id,DTXSID2037714,4-Heptylphenol,1987-50-4,KNDDEFBFJLKPFE-UHFFFAOYSA-N,4-Heptylphenol,"InChI=1S/C13H20O/c1-2-3-4-5-6-7-12-8-10-13(14)11-9-12/h8-11,14H,2-7H2,1H3",C13H20O,192.302,192.151415264,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@]([H])(C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],"InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",VKHAHZOOUSRJNA-GCNJZUOMSA-N,DTXSID5023322,DSSTox_Substance_Id,DTXSID5023322,Mifepristone,84371-65-3,VKHAHZOOUSRJNA-GCNJZUOMSA-N,"(1S,3aS,3bS,10R,11aS)-10-[4-(Dimethylamino)phenyl]-1-hydroxy-11a-methyl-1-(prop-1-yn-1-yl)-1,2,3,3a,3b,4,5,8,9,10,11,11a-dodecahydro-7H-cyclopenta[a]phenanthren-7-one","InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",C29H35NO2,429.604,429.266779371,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,"InChI=1S/C20H24O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,5,7,12,16-18,21-22H,4,6,8-11H2,2H3/t16-,17-,18+,19+,20+/m1/s1",BFPYWIDHMRZLRN-SLHNCBLASA-N,DTXSID5020576,DSSTox_Substance_Id,DTXSID5020576,17alpha-Ethinylestradiol,57-63-6,BFPYWIDHMRZLRN-SLHNCBLASA-N,"17alpha-19-Norpregna-1,3,5(10)-trien-20-yne-3,17-diol","InChI=1S/C20H24O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,5,7,12,16-18,21-22H,4,6,8-11H2,2H3/t16-,17-,18+,19+,20+/m1/s1",C20H24O2,296.41,296.177630013,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)C(C)C,"InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3",FHIVAFMUCKRCQO-UHFFFAOYSA-N,DTXSID9020407,DSSTox_Substance_Id,DTXSID9020407,Diazinon,333-41-5,FHIVAFMUCKRCQO-UHFFFAOYSA-N,"O,O-Diethyl O-[6-methyl-2-(propan-2-yl)pyrimidin-4-yl] phosphorothioate","InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3",C12H21N2O3PS,304.34,304.101050716,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,"InChI=1S/C28H27NO4S.ClH/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29;/h4-13,18,30-31H,1-3,14-17H2;1H",BKXVVCILCIUCLG-UHFFFAOYSA-N,DTXSID1034181,DSSTox_Substance_Id,DTXSID1034181,Raloxifene hydrochloride,82640-04-8,BKXVVCILCIUCLG-UHFFFAOYSA-N,[6-Hydroxy-2-(4-hydroxyphenyl)-1-benzothiophen-3-yl]{4-[2-(piperidin-1-yl)ethoxy]phenyl}methanone--hydrogen chloride (1/1),"InChI=1S/C28H27NO4S.ClH/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29;/h4-13,18,30-31H,1-3,14-17H2;1H",C28H28ClNO4S,510.05,509.1427573,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",DOIRQSBPFJWKBE-UHFFFAOYSA-N,DTXSID2021781,DSSTox_Substance_Id,DTXSID2021781,"Dibutyl 1,2-benzenedicarboxylate",84-74-2,DOIRQSBPFJWKBE-UHFFFAOYSA-N,"Dibutyl benzene-1,2-dicarboxylate","InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",C16H22O4,278.348,278.151809188,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,"InChI=1S/C14H12O3/c15-13-8-6-12(7-9-13)14(16)17-10-11-4-2-1-3-5-11/h1-9,15H,10H2",MOZDKDIOPSPTBH-UHFFFAOYSA-N,DTXSID9022526,DSSTox_Substance_Id,DTXSID9022526,Benzyl 4-hydroxybenzoate,94-18-8,MOZDKDIOPSPTBH-UHFFFAOYSA-N,Benzyl 4-hydroxybenzoate,"InChI=1S/C14H12O3/c15-13-8-6-12(7-9-13)14(16)17-10-11-4-2-1-3-5-11/h1-9,15H,10H2",C14H12O3,228.247,228.078644246,MOL_FILE,OT_ER_ERaERa_0480-ESR1.sdf
